UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,delta_Temp,omega,power,power_kW,wear_x_torque,pct_tool_life,rpm_x_torque,torque_sq,log_torque
5293,M20152,M,303.9,313.3,1567.0,35.0,168,0,0,0,0,0,0,9.400000000000034,164.09585627250686,5743.3549695377405,5.743354969537741,5880.0,0.7636363636363637,54845.0,1225.0,3.58351893845611
5294,M20153,M,303.9,313.4,1464.0,49.1,171,0,0,0,0,0,0,9.5,153.3097214951819,7527.507325413431,7.527507325413431,8396.1,0.7772727272727272,71882.40000000001,2410.81,3.914021008090819
5295,L52474,L,303.9,313.4,1442.0,48.5,174,0,0,0,0,0,0,9.5,151.0058868825494,7323.785513803646,7.323785513803646,8439.0,0.7909090909090909,69937.0,2352.25,3.9019726695746444
5296,L52475,L,303.8,313.2,1336.0,47.8,176,0,0,0,0,0,0,9.399999999999977,139.90559283986548,6687.48733774557,6.687487337745569,8412.8,0.8,63860.799999999996,2284.8399999999997,3.8877303128591016
5297,H34710,H,303.8,313.2,1379.0,50.2,178,0,0,0,0,0,0,9.399999999999977,144.40854231001083,7249.308823962544,7.249308823962544,8935.6,0.8090909090909091,69225.8,2520.0400000000004,3.9357395320454622
5298,L52477,L,303.7,313.1,1406.0,48.6,183,0,0,0,0,0,0,9.400000000000034,147.23597569824162,7155.668418934542,7.1556684189345425,8893.800000000001,0.8318181818181818,68331.6,2361.96,3.903990833730882
5299,M20158,M,303.7,313.1,1895.5,18.1,185,0,0,0,0,0,0,9.400000000000034,198.49629582931507,3592.7829545106033,3.592782954510603,3348.5000000000005,0.8409090909090909,34308.55,327.61000000000007,2.9496883350525844
5300,L52479,L,303.7,313.1,1355.0,49.1,188,0,0,0,0,0,0,9.400000000000034,141.895268187139,6967.057667988525,6.967057667988525,9230.800000000001,0.8545454545454545,66530.5,2410.81,3.914021008090819
5301,M20160,M,303.8,313.2,1710.0,26.5,190,0,0,0,0,0,0,9.399999999999977,179.07078125461823,4745.375703247383,4.745375703247383,5035.0,0.8636363636363636,45315.0,702.25,3.3141860046725258
5302,L52481,L,303.8,313.1,1309.0,55.8,193,0,0,0,0,0,0,9.300000000000011,137.07815945163463,7648.9612974012125,7.648961297401213,10769.4,0.8772727272727273,73042.2,3113.64,4.039536325727106
5303,L52482,L,303.9,313.1,1491.0,37.2,195,0,0,0,0,0,0,9.200000000000045,156.1371548834127,5808.302161662953,5.808302161662953,7254.000000000001,0.8863636363636364,55465.200000000004,1383.8400000000001,3.6428355156125294
5304,L52483,L,303.9,313.2,1481.0,44.1,197,0,0,0,0,0,0,9.300000000000011,155.08995733221613,6839.467118350732,6.839467118350732,8687.7,0.8954545454545455,65312.1,1944.8100000000002,3.8088822465086327
5305,L52484,L,303.9,313.1,1425.0,49.3,199,0,0,0,0,0,0,9.200000000000045,149.22565104551515,7356.824596543896,7.3568245965438965,9810.699999999999,0.9045454545454545,70252.5,2430.49,3.9180050771056933
5306,H34719,H,303.9,313.2,1680.0,29.1,201,0,0,0,0,0,0,9.300000000000011,175.92918860102841,5119.539388289927,5.119539388289927,5849.1,0.9136363636363637,48888.0,846.8100000000001,3.40452517175483
5307,H34720,H,304.0,313.2,1612.0,31.7,206,0,0,0,0,0,0,9.199999999999989,168.80824525289154,5351.221374516662,5.351221374516662,6530.2,0.9363636363636364,51100.4,1004.89,3.4873750779032076
5308,L52487,L,304.0,313.3,1530.0,34.8,211,0,0,0,0,0,0,9.300000000000011,160.22122533307945,5575.698641591164,5.575698641591164,7342.799999999999,0.9590909090909091,53243.99999999999,1211.0399999999997,3.5779478934066544
5309,L52488,L,304.0,313.2,1481.0,42.6,213,0,0,0,0,0,0,9.199999999999989,155.08995733221613,6606.8321823524075,6.606832182352408,9073.800000000001,0.9681818181818181,63090.6,1814.7600000000002,3.775057150354989
5310,M20169,M,303.9,313.2,1422.0,48.0,215,1,1,0,0,0,0,9.300000000000011,148.91149178015618,7147.751605447496,7.147751605447496,10320.0,0.9772727272727273,68256.0,2304.0,3.8918202981106265
5311,L52490,L,303.8,313.0,1427.0,43.0,0,0,0,0,0,0,0,9.199999999999989,149.4350905557545,6425.708893897444,6.425708893897444,0.0,0.0,61361.0,1849.0,3.784189633918261
5312,H34725,H,303.7,312.9,1460.0,49.8,2,0,0,0,0,0,0,9.199999999999989,152.89084247470328,7613.963955240223,7.613963955240223,99.6,0.00909090909090909,72708.0,2480.0399999999995,3.927896354584436
5313,L52492,L,303.6,312.9,1873.0,23.5,7,0,0,0,0,0,0,9.299999999999955,196.14010133912277,4609.292381469385,4.609292381469385,164.5,0.031818181818181815,44015.5,552.25,3.1986731175506815
5314,M20173,M,303.7,312.9,1566.0,32.6,9,0,0,0,0,0,0,9.199999999999989,163.9911365173872,5346.111050466822,5.346111050466822,293.40000000000003,0.04090909090909091,51051.600000000006,1062.76,3.5145260669691587
5315,L52494,L,303.6,312.8,1701.0,30.8,12,0,0,0,0,0,0,9.199999999999989,178.12830345854127,5486.351746523072,5.486351746523072,369.6,0.05454545454545454,52390.8,948.6400000000001,3.459466289786131
5316,L52495,L,303.6,312.8,1710.0,27.2,14,0,0,0,0,0,0,9.199999999999989,179.07078125461823,4870.725250125615,4.8707252501256155,380.8,0.06363636363636363,46512.0,739.8399999999999,3.339321977944068
5317,M20176,M,303.6,312.8,1689.0,33.1,16,0,0,0,0,0,0,9.199999999999989,176.87166639710534,5854.452157744187,5.854452157744188,529.6,0.07272727272727272,55905.9,1095.6100000000001,3.529297384289471
5318,L52497,L,303.6,312.7,1637.0,32.9,19,0,0,0,0,0,0,9.099999999999966,171.42623913088303,5639.923267406051,5.6399232674060515,625.1,0.08636363636363636,53857.299999999996,1082.4099999999999,3.5234150143864045
5319,L52498,L,303.5,312.6,1496.0,39.0,21,0,0,0,0,0,0,9.100000000000023,156.66075365901102,6109.76939270143,6.10976939270143,819.0,0.09545454545454546,58344.0,1521.0,3.6888794541139363
5320,M20179,M,303.5,312.7,1402.0,47.0,23,0,0,0,0,0,0,9.199999999999989,146.817096677763,6900.403543854861,6.9004035438548605,1081.0,0.10454545454545454,65894.0,2209.0,3.8712010109078907
5321,L52500,L,303.4,312.7,1363.0,45.5,26,0,0,0,0,0,0,9.300000000000011,142.73302622809626,6494.35269337838,6.49435269337838,1183.0,0.11818181818181818,62016.5,2070.25,3.839452312593311
5322,M20181,M,303.4,312.7,1576.0,49.9,28,0,0,0,0,0,0,9.300000000000011,165.0383340685838,8235.412870022332,8.235412870022332,1397.2,0.12727272727272726,78642.4,2490.0099999999998,3.929862923556477
5323,M20182,M,303.4,312.7,1357.0,55.3,31,0,0,0,0,0,0,9.300000000000011,142.1047076973783,7858.39033566502,7.85839033566502,1714.3,0.1409090909090909,75042.09999999999,3058.0899999999997,4.030694535145645
5324,M20183,M,303.4,312.7,1399.0,48.4,34,0,0,0,0,0,0,9.300000000000011,146.50293741240404,7090.742170760355,7.090742170760356,1645.6,0.15454545454545454,67711.59999999999,2342.56,3.899950424193877
5325,M20184,M,303.4,312.8,1526.0,30.8,37,0,0,0,0,0,0,9.400000000000034,159.80234631260083,4921.912266428106,4.921912266428106,1139.6000000000001,0.16818181818181818,47000.8,948.6400000000001,3.459466289786131
5326,L52505,L,303.5,312.7,1694.0,27.3,40,0,0,0,0,0,0,9.199999999999989,177.39526517270366,4842.89073921481,4.84289073921481,1092.0,0.18181818181818182,46246.200000000004,745.2900000000001,3.342861804649192
5327,M20186,M,303.5,312.7,1420.0,49.1,42,0,0,0,0,0,0,9.199999999999989,148.70205226991686,7301.270766452918,7.301270766452918,2062.2000000000003,0.19090909090909092,69722.0,2410.81,3.914021008090819
5328,M20187,M,303.5,312.7,1895.5,16.7,45,0,0,0,0,0,0,9.199999999999989,198.49629582931507,3314.8881403495616,3.3148881403495616,751.5,0.20454545454545456,31654.85,278.89,2.8735646395797834
5329,M20188,M,303.7,312.9,1406.0,41.9,48,0,0,0,0,0,0,9.199999999999989,147.23597569824162,6169.187381756324,6.169187381756323,2011.1999999999998,0.21818181818181817,58911.4,1755.61,3.758871825933971
5330,L52509,L,303.7,313.0,1456.0,45.5,51,0,0,0,0,0,0,9.300000000000011,152.47196345422464,6937.474337167221,6.937474337167221,2320.5,0.2318181818181818,66248.0,2070.25,3.839452312593311
5331,L52510,L,303.6,312.9,1588.0,31.9,53,0,0,0,0,0,0,9.299999999999955,166.29497113001972,5304.809579047629,5.304809579047629,1690.6999999999998,0.2409090909090909,50657.2,1017.6099999999999,3.493472657771326
5332,L52511,L,303.7,312.8,1448.0,44.5,55,0,0,0,0,0,0,9.100000000000023,151.63420541326735,6747.722140890397,6.747722140890397,2447.5,0.25,64436.0,1980.25,3.817712325956905
5333,H34746,H,303.6,312.7,1403.0,46.2,57,0,0,0,0,0,0,9.099999999999966,146.92181643288265,6787.787919199179,6.787787919199179,2633.4,0.2590909090909091,64818.600000000006,2134.44,3.85439389259151
5334,M20193,M,303.5,312.6,1405.0,51.6,62,0,0,0,0,0,0,9.100000000000023,147.131255943122,7591.972806665095,7.591972806665095,3199.2000000000003,0.2818181818181818,72498.0,2662.56,3.9627161197436642
5335,M20194,M,303.4,312.6,1895.5,12.800000000000011,65,1,0,0,1,0,0,9.200000000000045,198.49629582931507,2540.752586615235,2.540752586615235,832.0000000000007,0.29545454545454547,24262.400000000023,163.8400000000003,2.62466859216316
5336,M20195,M,303.3,312.4,1505.0,38.9,68,0,0,0,0,0,0,9.099999999999966,157.60323145508795,6130.765703602921,6.130765703602921,2645.2,0.3090909090909091,58544.5,1513.2099999999998,3.686376323895818
5337,L52516,L,303.2,312.4,1663.0,33.7,71,0,0,0,0,0,0,9.199999999999989,174.1489527639942,5868.819708146605,5.868819708146605,2392.7000000000003,0.32272727272727275,56043.100000000006,1135.6900000000003,3.5467396869528134
5338,M20197,M,303.3,312.6,1482.0,44.4,73,0,0,0,0,0,0,9.300000000000011,155.1946770873358,6890.6436626777095,6.89064366267771,3241.2,0.33181818181818185,65800.8,1971.36,3.8155121050473024
5339,M20198,M,303.3,312.5,1674.0,32.7,76,0,0,0,0,0,0,9.199999999999989,175.30087007031045,5732.338451299152,5.732338451299152,2485.2000000000003,0.34545454545454546,54739.8,1069.2900000000002,3.517497837358316
5340,M20199,M,303.4,312.7,1594.0,32.8,79,0,0,0,0,0,0,9.300000000000011,166.92328966073768,5475.083900872195,5.475083900872195,2591.2,0.35909090909090907,52283.2,1075.84,3.520460802488973
5341,L52520,L,303.5,312.7,1393.0,49.3,82,0,0,0,0,0,0,9.199999999999989,145.87461888168608,7191.618710867123,7.191618710867123,4042.6,0.37272727272727274,68674.9,2430.49,3.9180050771056933
5342,H34755,H,303.5,312.8,1404.0,55.8,84,0,0,0,0,0,0,9.300000000000011,147.02653618800232,8204.080719290529,8.204080719290529,4687.2,0.38181818181818183,78343.2,3113.64,4.039536325727106
5343,M20202,M,303.5,312.8,1375.0,45.7,89,0,0,0,0,0,0,9.300000000000011,143.98966328953216,6580.32761233162,6.58032761233162,4067.3,0.40454545454545454,62837.50000000001,2088.4900000000002,3.8437441646748516
5344,L52523,L,303.5,312.8,1607.0,38.4,92,0,0,0,0,0,0,9.300000000000011,168.28464647729325,6462.1304247280605,6.462130424728061,3532.7999999999997,0.41818181818181815,61708.799999999996,1474.56,3.673765816303888
5345,L52524,L,303.4,312.8,1360.0,50.8,94,0,0,0,0,0,0,9.400000000000034,142.4188669627373,7234.878441707055,7.234878441707055,4775.2,0.42727272727272725,69088.0,2580.64,3.9473901492654373
5346,L52525,L,303.5,312.8,1524.0,39.4,96,0,0,0,0,0,0,9.300000000000011,159.59290680236148,6287.960528013042,6.287960528013042,3782.3999999999996,0.43636363636363634,60045.6,1552.36,3.6988297849671046
5347,L52526,L,303.4,312.7,1534.0,35.5,98,0,0,0,0,0,0,9.300000000000011,160.6401043535581,5702.723704551312,5.702723704551312,3479.0,0.44545454545454544,54457.0,1260.25,3.597312260588446
5348,L52527,L,303.3,312.7,1262.0,63.8,100,0,0,0,0,0,0,9.399999999999977,132.15633096101064,8431.573915312478,8.431573915312478,6380.0,0.45454545454545453,80515.59999999999,4070.4399999999996,4.1713056033582285
5349,L52528,L,303.3,312.6,1623.0,34.6,102,0,0,0,0,0,0,9.300000000000011,169.9601625592078,5880.621624548589,5.880621624548589,3529.2000000000003,0.4636363636363636,56155.8,1197.16,3.572345637857985
5350,M20209,M,303.3,312.7,1642.0,33.6,104,0,0,0,0,0,0,9.399999999999977,171.94983790648132,5777.514553657773,5.777514553657773,3494.4,0.4727272727272727,55171.200000000004,1128.96,3.543853682063679
5351,M20210,M,303.4,312.8,1622.0,35.1,107,0,0,0,0,0,0,9.400000000000034,169.85544280408814,5961.926042423494,5.961926042423494,3755.7000000000003,0.4863636363636364,56932.200000000004,1232.01,3.586292865338835
5352,M20211,M,303.5,312.9,1530.0,34.5,110,0,0,0,0,0,0,9.399999999999977,160.22122533307945,5527.632273991241,5.527632273991241,3795.0,0.5,52785.0,1190.25,3.56953269648137
5353,M20212,M,303.4,312.8,1590.0,36.3,113,0,0,0,0,0,0,9.400000000000034,166.504410640259,6044.110106241402,6.044110106241402,4101.9,0.5136363636363637,57716.99999999999,1317.6899999999998,3.6189933266497696
5354,L52533,L,303.4,312.7,1589.0,34.0,116,0,0,0,0,0,0,9.300000000000011,166.3996908851394,5657.58949009474,5.65758949009474,3944.0,0.5272727272727272,54026.0,1156.0,3.5553480614894135
5355,L52534,L,303.4,312.6,1462.0,37.5,118,0,0,0,0,0,0,9.200000000000045,153.1002819849426,5741.260574435348,5.741260574435348,4425.0,0.5363636363636364,54825.0,1406.25,3.6506582412937387
5356,H34769,H,303.3,312.5,1328.0,49.8,120,0,0,0,0,0,0,9.199999999999989,139.0678347989082,6925.578172985628,6.925578172985628,5976.0,0.5454545454545454,66134.4,2480.0399999999995,3.927896354584436
5357,H34770,H,303.3,312.6,1692.0,29.0,125,0,0,0,0,0,0,9.300000000000011,177.1858256624643,5138.388944211465,5.138388944211465,3625.0,0.5681818181818182,49068.0,841.0,3.4011973816621555
5358,L52537,L,303.3,312.5,1895.5,20.6,130,0,0,0,0,0,0,9.199999999999989,198.49629582931507,4089.023694083891,4.089023694083891,2678.0,0.5909090909090909,39047.3,424.36000000000007,3.0726933146901194
5359,H34772,H,303.3,312.6,1827.0,24.2,132,0,0,0,0,0,0,9.300000000000011,191.3229926036184,4630.0164210075645,4.630016421007564,3194.4,0.6,44213.4,585.64,3.2268439945173775
5360,M20219,M,303.3,312.6,1397.0,47.1,137,0,0,0,0,0,0,9.300000000000011,146.2934979021647,6890.423751191957,6.890423751191958,6452.7,0.6227272727272727,65798.7,2218.4100000000003,3.8732821771117156
5361,L52540,L,303.3,312.6,1463.0,44.0,140,0,0,0,0,0,0,9.300000000000011,153.20500174006227,6741.02007656274,6.74102007656274,6160.0,0.6363636363636364,64372.0,1936.0,3.8066624897703196
5362,L52541,L,303.3,312.7,1643.0,30.7,142,0,0,0,0,0,0,9.399999999999977,172.054557661601,5282.07492021115,5.2820749202111505,4359.4,0.6454545454545455,50440.1,942.49,3.456316680883235
5363,L52542,L,303.2,312.6,1281.0,57.0,144,0,0,0,0,0,0,9.400000000000034,134.14600630828417,7646.3223595721975,7.646322359572197,8208.0,0.6545454545454545,73017.0,3249.0,4.060443010546419
5364,L52543,L,303.2,312.5,1518.0,39.9,146,0,0,0,0,0,0,9.300000000000011,158.96458827164355,6342.687072038578,6.3426870720385775,5825.4,0.6636363636363637,60568.2,1592.01,3.7111300630487563
5365,L52544,L,303.2,312.6,1601.0,35.3,148,0,0,0,0,0,0,9.400000000000034,167.6563279465753,5918.268376514107,5.918268376514107,5224.4,0.6727272727272727,56515.299999999996,1246.0899999999997,3.591817741270805
5366,L52545,L,303.1,312.6,1548.0,36.4,150,0,0,0,0,0,0,9.5,162.10618092523333,5900.664985678493,5.900664985678493,5460.0,0.6818181818181818,56347.2,1324.9599999999998,3.6216707044204863
5367,H34780,H,303.1,312.6,1404.0,40.6,152,0,0,0,0,0,0,9.5,147.02653618800232,5969.277369232895,5.969277369232895,6171.2,0.6909090909090909,57002.4,1648.3600000000001,3.728100167267218
5368,M20227,M,303.1,312.5,1766.0,26.7,157,0,0,0,0,0,0,9.399999999999977,184.93508754131915,4937.7668373532215,4.937766837353221,4191.9,0.7136363636363636,47152.2,712.89,3.3214324131932926
5369,M20228,M,303.1,312.5,1667.0,30.0,160,0,0,0,0,0,0,9.399999999999977,174.56783178447282,5237.034953534185,5.2370349535341845,4800.0,0.7272727272727273,50010.0,900.0,3.4339872044851463
5370,H34783,H,303.0,312.5,1507.0,37.9,163,0,0,0,0,0,0,9.5,157.8126709653273,5981.100229585904,5.981100229585905,6177.7,0.740909090909091,57115.299999999996,1436.4099999999999,3.6609942506244004
5371,H34784,H,303.0,312.4,1627.0,37.1,168,0,0,0,0,0,0,9.399999999999977,170.37904157968646,6321.062442606368,6.321062442606368,6232.8,0.7636363636363637,60361.700000000004,1376.41,3.6402142821326553
5372,L52551,L,302.9,312.3,1435.0,47.7,173,0,0,0,0,0,0,9.400000000000034,150.27284859671178,7168.0148780631525,7.168014878063152,8252.1,0.7863636363636364,68449.5,2275.2900000000004,3.885679030088544
5373,H34786,H,302.9,312.3,1509.0,46.8,175,0,0,0,0,0,0,9.400000000000034,158.0221104755666,7395.4347702565165,7.395434770256516,8189.999999999999,0.7954545454545454,70621.2,2190.24,3.86702563949741
5374,M20233,M,302.9,312.3,1809.0,25.0,180,0,0,0,0,0,0,9.400000000000034,189.43803701146453,4735.950925286614,4.735950925286613,4500.0,0.8181818181818182,45225.0,625.0,3.258096538021482
5375,L52554,L,302.9,312.3,1515.0,40.8,183,0,0,0,0,0,0,9.400000000000034,158.65042900628455,6472.937503456409,6.472937503456409,7466.4,0.8318181818181818,61811.99999999999,1664.6399999999999,3.7328963395307104
5376,L52555,L,302.9,312.3,1530.0,34.9,185,0,0,0,0,0,0,9.400000000000034,160.22122533307945,5591.720764124472,5.591720764124473,6456.5,0.8409090909090909,53397.0,1218.01,3.580737295494233
5377,H34790,H,302.8,312.3,1336.0,57.5,187,0,0,0,0,0,0,9.5,139.90559283986548,8044.571588292265,8.044571588292264,10752.5,0.85,76820.0,3306.25,4.069026754237811
5378,L52557,L,302.9,312.4,1895.5,19.1,192,0,0,0,0,0,0,9.5,198.49629582931507,3791.2792503399182,3.7912792503399184,3667.2000000000003,0.8727272727272727,36204.05,364.81000000000006,3.0007198150650303
5379,L52558,L,302.9,312.4,1550.0,36.9,194,0,0,0,0,0,0,9.5,162.31562043547265,5989.44639406894,5.98944639406894,7158.599999999999,0.8818181818181818,57195.0,1361.61,3.6349511120883804
5380,L52559,L,302.9,312.4,1446.0,41.7,196,0,0,0,0,0,0,9.5,151.42476590302803,6314.412738156269,6.314412738156269,8173.200000000001,0.8909090909090909,60298.200000000004,1738.8900000000003,3.754198920234579
5381,L52560,L,302.8,312.3,1494.0,37.5,198,0,0,0,0,0,0,9.5,156.4513141487717,5866.924280578939,5.866924280578939,7425.0,0.9,56025.0,1406.25,3.6506582412937387
5382,L52561,L,302.8,312.4,1651.0,27.0,200,0,0,0,0,0,0,9.599999999999966,172.89231570255828,4668.092523969073,4.668092523969073,5400.0,0.9090909090909091,44577.0,729.0,3.332204510175204
5383,L52562,L,302.9,312.4,1698.0,33.8,202,0,0,0,0,0,0,9.5,177.81414419318227,6010.11807372956,6.01011807372956,6827.599999999999,0.9181818181818182,57392.399999999994,1142.4399999999998,3.5496173867804286
5384,L52563,L,302.8,312.3,1504.0,40.3,204,0,0,0,0,0,0,9.5,157.4985116999683,6347.190021508723,6.347190021508722,8221.199999999999,0.9272727272727272,60611.2,1624.0899999999997,3.720862499966987
5385,M20244,M,302.9,312.4,1421.0,46.0,206,0,0,0,0,0,0,9.5,148.80677202503654,6845.111513151681,6.84511151315168,9476.0,0.9363636363636364,65366.0,2116.0,3.8501476017100584
5386,H34799,H,302.9,312.3,1754.0,26.9,209,0,0,0,0,0,0,9.400000000000034,183.67845047988325,4940.95031790886,4.94095031790886,5622.099999999999,0.95,47182.6,723.6099999999999,3.32862668882732
5387,L52566,L,302.9,312.2,1469.0,42.0,214,0,0,0,0,0,0,9.300000000000011,153.8333202707802,6460.999451372769,6.460999451372769,8988.0,0.9727272727272728,61698.0,1764.0,3.7612001156935624
5388,L52567,L,302.8,312.2,1433.0,50.0,216,0,0,0,0,0,0,9.399999999999977,150.06340908647243,7503.170454323622,7.503170454323622,10800.0,0.9818181818181818,71650.0,2500.0,3.9318256327243257
5389,M20248,M,302.8,312.3,1432.0,49.0,218,0,0,0,0,0,0,9.5,149.9586893313528,7347.975777236286,7.347975777236287,10682.0,0.990909090909091,70168.0,2401.0,3.912023005428146
5390,L52569,L,302.8,312.3,1366.0,49.1,221,0,0,0,0,0,0,9.5,143.04718549345526,7023.616807728654,7.023616807728654,10851.1,1.0045454545454546,67070.6,2410.81,3.914021008090819
5391,H34804,H,302.8,312.3,1483.0,47.2,223,0,0,0,0,0,0,9.5,155.29939684245542,7330.131530963897,7.330131530963897,10525.6,1.0136363636363637,69997.6,2227.84,3.8753590210565547
5392,L52571,L,302.7,312.2,1572.0,34.4,228,0,0,0,0,0,0,9.5,164.61945504810515,5662.909253654817,5.662909253654817,7843.2,1.0363636363636364,54076.799999999996,1183.36,3.5667118201397288
5393,L52572,L,302.8,312.2,1481.0,40.2,230,0,0,0,0,0,0,9.399999999999977,155.08995733221613,6234.616284755089,6.234616284755089,9246.0,1.0454545454545454,59536.200000000004,1616.0400000000002,3.7184382563554808
5394,L52573,L,302.8,312.3,1473.0,42.6,232,0,0,0,0,0,0,9.5,154.25219929125885,6571.143689807627,6.571143689807627,9883.2,1.0545454545454545,62749.8,1814.7600000000002,3.775057150354989
5395,M20254,M,302.8,312.3,1262.0,67.19999999999999,234,1,0,0,1,1,0,9.5,132.15633096101064,8880.905440579914,8.880905440579914,15724.799999999997,1.0636363636363637,84806.39999999998,4515.839999999998,4.222444564849416
